mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.03096,0.02057,-0.0013,0.06168,0.00192,0.00136
-0.03595,0.02004,-0.07098,-0.00646,0.00125,0.00088
-0.06175,0.02123,-0.09443,-0.02751,0.00127,0.0009
0.00845,0.02092,-0.02519,0.04061,0.00171,0.00121
0.00726,0.02042,-0.02226,0.04127,0.00124,0.00092
-0.04322,0.01999,-0.07659,-0.01402,0.00093,0.00066
0.05239,0.02102,0.01793,0.08459,0.00097,0.00069
0.03174,0.01929,-0.0027,0.05865,0.00104,0.00074
-0.03419,0.02061,-0.06716,-0.00228,0.00124,0.00089
0.08013,0.01977,0.05221,0.11607,0.00195,0.0014
0.03436,0.02188,0.00249,0.06933,0.00195,0.00151
0.01407,0.01964,-0.01547,0.04661,0.00104,0.00074
-0.02874,0.02152,-0.0627,0.00559,0.00152,0.00108
-0.00626,0.02045,-0.04202,0.0241,0.00168,0.00119
-0.00602,0.02004,-0.03653,0.0264,0.00132,0.00094
0.00813,0.01942,-0.0277,0.03613,0.00124,0.00088
-0.08027,0.02022,-0.1141,-0.05041,0.00097,0.00068
0.0094,0.02197,-0.02142,0.04563,0.0018,0.00127
-0.05106,0.02062,-0.086,-0.01949,0.00198,0.0014
-0.05785,0.01966,-0.09117,-0.02891,0.00131,0.00093
-0.03844,0.02035,-0.07029,-0.00662,0.0013,0.00092
0.00402,0.02344,-0.03214,0.042,0.00274,0.00195
0.04806,0.01989,0.01925,0.08187,0.00131,0.00092
0.03617,0.02156,0.00438,0.07345,0.00123,0.00087
-0.02408,0.02123,-0.05696,0.00962,0.0014,0.00101
-0.12581,0.02131,-0.15663,-0.08777,0.00135,0.00096
-0.08009,0.02091,-0.11512,-0.04848,0.0019,0.00135
0.03498,0.01957,0.00498,0.06661,0.00151,0.00107
-0.06273,0.02189,-0.09931,-0.03083,0.00142,0.001
0.00315,0.02064,-0.02851,0.0368,0.00131,0.00093
-0.00569,0.02029,-0.03507,0.0295,0.00145,0.00108
0.06855,0.02004,0.03411,0.09935,0.00169,0.00127
-0.07488,0.02083,-0.10751,-0.04137,0.00181,0.00128
-0.08952,0.0195,-0.12195,-0.05986,0.00115,0.00084
-0.11119,0.02014,-0.14047,-0.07765,0.00099,0.00071
-0.07009,0.02201,-0.11012,-0.03995,0.00152,0.00108
-0.05152,0.0221,-0.08973,-0.01787,0.00184,0.00131
0.01064,0.02151,-0.02151,0.04833,0.00168,0.00119
0.00224,0.02122,-0.02868,0.03947,0.00188,0.00133
-0.04767,0.02067,-0.08112,-0.01492,0.0015,0.00106
0.02784,0.01973,-0.00312,0.0599,0.00136,0.00097
0.02416,0.02052,-0.0092,0.05543,0.00115,0.00081
0.00957,0.01975,-0.02304,0.04067,0.00103,0.00073
-0.00054,0.02004,-0.03213,0.03282,0.00168,0.00119
-0.00322,0.01973,-0.03626,0.02557,0.00125,0.00088
0.00188,0.0204,-0.03023,0.03514,0.00151,0.00107
0.01109,0.02097,-0.02321,0.04199,0.00156,0.00111
0.025,0.02012,-0.00556,0.05571,0.00157,0.00112
-0.04991,0.02425,-0.08699,-0.01139,0.00268,0.0019
0.02634,0.01968,-0.00085,0.05836,0.00221,0.00157
-0.15929,0.02214,-0.19469,-0.12302,0.00213,0.00151
-0.06434,0.02106,-0.09809,-0.03288,0.00151,0.00107
0.05865,0.02045,0.02893,0.09559,0.00129,0.00096
-0.00759,0.02215,-0.04398,0.02404,0.00172,0.00122
-0.06523,0.02218,-0.09668,-0.02524,0.00128,0.00094
0.00673,0.02134,-0.02303,0.04452,0.00181,0.00128
-0.02395,0.02021,-0.05442,0.00859,0.00159,0.00113
-0.08366,0.02147,-0.11642,-0.04939,0.00133,0.00096
0.03247,0.01928,0.00223,0.06218,0.00097,0.00071
-0.05507,0.01821,-0.08057,-0.02337,0.00109,0.00079
-0.0073,0.01966,-0.03814,0.02278,0.0021,0.00149
