mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
-0.01241,0.01875,-0.04104,0.01882,0.00104,0.00075
-0.0161,0.01954,-0.04589,0.01471,0.00099,0.00074
0.09611,0.0208,0.06381,0.13211,0.00136,0.00096
0.07074,0.02148,0.03711,0.10548,0.00143,0.00103
-0.0181,0.01932,-0.0485,0.01402,0.00124,0.00088
-0.0099,0.01977,-0.04414,0.01901,0.00126,0.00109
-0.01096,0.02011,-0.04282,0.01947,0.00109,0.00088
-0.01387,0.02071,-0.04671,0.02062,0.00135,0.00103
-0.01278,0.02104,-0.04496,0.02005,0.00146,0.00103
-0.04205,0.02026,-0.07562,-0.01354,0.00118,0.00083
0.0329,0.02142,-0.00469,0.06417,0.00131,0.00096
0.00711,0.01951,-0.0246,0.03554,0.00137,0.00097
0.06841,0.01962,0.03501,0.0979,0.00125,0.00092
-0.0265,0.0208,-0.06044,0.00367,0.00117,0.0009
-0.06324,0.02058,-0.09951,-0.03097,0.00138,0.001
0.00082,0.01867,-0.02852,0.03003,0.00111,0.00078
-0.07348,0.01986,-0.10269,-0.04153,0.00146,0.00104
0.01207,0.01996,-0.02418,0.03965,0.00104,0.0008
-0.01428,0.02074,-0.04772,0.01746,0.00173,0.00124
0.08443,0.01915,0.05342,0.11425,0.00154,0.00109
-0.08129,0.0214,-0.11683,-0.04831,0.00139,0.00101
0.04907,0.02048,0.01855,0.08228,0.00147,0.00104
-0.03576,0.02074,-0.0683,-0.0031,0.00169,0.00119
-0.04671,0.02123,-0.08109,-0.01255,0.00132,0.00093
-0.10194,0.0203,-0.13221,-0.0672,0.0017,0.0012
-0.1049,0.02016,-0.13781,-0.07274,0.00099,0.00072
0.04405,0.02125,0.0102,0.07808,0.00132,0.00094
-0.0179,0.02076,-0.05011,0.01423,0.00212,0.00151
0.05484,0.01813,0.02179,0.08043,0.00089,0.00063
-0.03626,0.01834,-0.0679,-0.01058,0.00126,0.0009
0.04098,0.02124,0.00593,0.07132,0.00147,0.00104
-0.02479,0.02054,-0.05691,0.00635,0.00102,0.00072
-0.01446,0.02039,-0.04326,0.02212,0.00138,0.00098
-0.06468,0.02021,-0.09546,-0.03127,0.0014,0.00099
0.02852,0.02033,-0.00536,0.05936,0.00133,0.00094
-0.13801,0.0219,-0.17022,-0.10111,0.00149,0.00105
0.0165,0.01933,-0.01514,0.04659,0.00105,0.00075
-0.01405,0.01866,-0.0427,0.01362,0.00091,0.00066
0.01559,0.01268,-0.00517,0.03287,0.00868,0.00726
0.05199,0.0197,0.02136,0.08273,0.00122,0.00089
-0.0164,0.02085,-0.04809,0.01829,0.00126,0.00089
0.00012,0.01985,-0.0285,0.03528,0.00167,0.00118
-0.07031,0.02195,-0.10433,-0.03343,0.00187,0.00135
-0.02322,0.02002,-0.05493,0.00771,0.00165,0.00124
0.00925,0.01969,-0.02081,0.04151,0.00122,0.00087
0.00495,0.02123,-0.02853,0.03925,0.00132,0.00093
-0.01995,0.02,-0.05328,0.00944,0.00136,0.00102
0.08276,0.0206,0.0492,0.11492,0.00175,0.00124
0.05323,0.02004,0.02141,0.08182,0.00135,0.00098
-0.07689,0.02097,-0.10957,-0.04187,0.00223,0.00158
0.04686,0.01948,0.01796,0.07878,0.00124,0.00088
-0.04636,0.02062,-0.07747,-0.01197,0.00157,0.00112
-0.02656,0.02027,-0.06003,0.00336,0.00156,0.0011
-0.02501,0.0203,-0.05522,0.00971,0.0011,0.00078
-0.05491,0.01905,-0.08587,-0.02499,0.00141,0.001
-0.05973,0.02,-0.0927,-0.02921,0.00146,0.00111
-0.00165,0.02026,-0.03106,0.03398,0.00125,0.00089
0.0121,0.01689,-0.01489,0.03742,0.00114,0.0008
-0.01982,0.02098,-0.04893,0.01636,0.00124,0.00091
-0.08104,0.01984,-0.11536,-0.05157,0.0019,0.00135
0.06238,0.01977,0.03245,0.09402,0.00131,0.00093
-0.02541,0.01876,-0.05831,0.00181,0.00149,0.00106
-0.01199,0.02085,-0.04373,0.01847,0.00141,0.001
-0.07915,0.02246,-0.11637,-0.04681,0.00131,0.00094
0.09321,0.01991,0.05586,0.11922,0.00144,0.00103
-0.10924,0.0197,-0.14151,-0.07885,0.00135,0.00096
0.01083,0.01828,-0.01884,0.03736,0.00129,0.00106
-0.00318,0.01997,-0.03066,0.03135,0.00169,0.0012
-0.00853,0.0208,-0.0381,0.02743,0.00125,0.00098
0.07782,0.02038,0.0475,0.11295,0.00123,0.00087
-0.03398,0.01856,-0.06732,-0.00821,0.00128,0.0009
0.03922,0.02107,0.00547,0.07261,0.00145,0.00103
