mean,sd,hdi_5.5%,hdi_94.5%,mcse_mean,mcse_sd
0.02034,0.01922,-0.00892,0.05126,0.00124,0.00088
-0.00615,0.0198,-0.03784,0.02523,0.00115,0.00086
-0.01374,0.02042,-0.04545,0.01733,0.00105,0.00075
-0.11275,0.02131,-0.14612,-0.07888,0.00186,0.00132
-0.03051,0.01938,-0.0596,-0.00009,0.00126,0.00089
0.06329,0.02012,0.03526,0.09867,0.00097,0.0007
0.00074,0.01934,-0.03042,0.03043,0.0009,0.00068
-0.0394,0.02004,-0.06925,-0.00623,0.00142,0.001
-0.01326,0.01991,-0.0438,0.01807,0.00134,0.00095
-0.0921,0.01874,-0.12026,-0.06205,0.0014,0.00099
-0.12614,0.01999,-0.15752,-0.09404,0.001,0.00071
-0.06174,0.02078,-0.09641,-0.02989,0.00149,0.00106
-0.00092,0.02019,-0.03114,0.03166,0.00185,0.00131
0.03944,0.0203,0.01018,0.07503,0.00133,0.00096
-0.07235,0.02118,-0.10557,-0.03911,0.00103,0.00073
0.0147,0.01999,-0.02094,0.04414,0.00128,0.00091
0.08129,0.02099,0.04899,0.11543,0.00144,0.00102
-0.01132,0.01956,-0.04336,0.01678,0.00118,0.00089
-0.0197,0.02032,-0.04889,0.01284,0.00098,0.0007
0.057,0.02025,0.02788,0.09041,0.0015,0.00106
-0.10687,0.02087,-0.14189,-0.07763,0.00104,0.00074
-0.0062,0.02126,-0.03573,0.02996,0.00121,0.00104
-0.08296,0.01997,-0.11873,-0.05504,0.0014,0.001
-0.10405,0.02165,-0.13945,-0.06715,0.00156,0.0011
-0.01483,0.02024,-0.04602,0.01747,0.00124,0.00088
-0.04326,0.02185,-0.07985,-0.00991,0.0016,0.00113
-0.0573,0.01951,-0.08652,-0.02431,0.00124,0.00088
-0.02817,0.02055,-0.06152,0.00342,0.00122,0.00087
-0.05632,0.02045,-0.08666,-0.02375,0.00172,0.00122
0.02848,0.021,-0.00621,0.05943,0.00158,0.00112
0.02884,0.01881,0.00136,0.0605,0.00134,0.00095
-0.03924,0.02087,-0.0721,-0.00641,0.00193,0.00137
-0.052,0.02078,-0.08257,-0.01488,0.00137,0.00097
-0.00827,0.0208,-0.04258,0.02216,0.0017,0.0012
0.02701,0.01945,-0.00469,0.05537,0.00141,0.001
-0.02873,0.02014,-0.06081,0.00376,0.00095,0.00067
-0.0151,0.01932,-0.04419,0.01724,0.00165,0.00117
-0.01544,0.01963,-0.04824,0.01454,0.00101,0.00075
0.00327,0.02146,-0.03074,0.03653,0.00134,0.00095
0.07932,0.022,0.04792,0.11469,0.00131,0.00094
-0.02559,0.02076,-0.06007,0.0039,0.00139,0.00098
0.12676,0.02228,0.09383,0.16533,0.00208,0.00148
-0.01815,0.02055,-0.05321,0.01169,0.00107,0.0008
0.00984,0.02175,-0.02592,0.04319,0.00168,0.00119
0.01619,0.01971,-0.0116,0.05003,0.00135,0.00095
-0.04585,0.01921,-0.07435,-0.01138,0.00181,0.00128
0.04987,0.01999,0.02151,0.08507,0.00207,0.00148
0.01332,0.01932,-0.01843,0.04361,0.00145,0.00102
0.01872,0.02071,-0.01475,0.05124,0.00175,0.00124
-0.01789,0.02193,-0.05508,0.01485,0.00167,0.00119
0.05793,0.01904,0.02846,0.09001,0.00183,0.00129
0.02017,0.01987,-0.01047,0.05191,0.00146,0.00107
-0.03375,0.02039,-0.06416,-0.00057,0.00158,0.00112
-0.04182,0.01889,-0.06784,-0.00755,0.00125,0.00088
-0.08343,0.02124,-0.11665,-0.04823,0.00149,0.00108
-0.04721,0.0212,-0.07874,-0.01143,0.00167,0.00122
-0.03566,0.0201,-0.06879,-0.00525,0.00168,0.00119
-0.10558,0.02065,-0.13939,-0.07244,0.00172,0.00122
-0.04304,0.02186,-0.07703,-0.00946,0.0018,0.00127
